Indicador,Nombre_Indicador,Año,Valor,Estado,Clave_Estado
6200089270,tomas_macromedidor_descompuesto,2020,268.00000000000000000000,Estado de México,15
6200089270,tomas_macromedidor_descompuesto,2010,83.00000000000000000000,Michoacán,16
6200089270,tomas_macromedidor_descompuesto,2012,137.00000000000000000000,Michoacán,16
6200089270,tomas_macromedidor_descompuesto,2014,133.00000000000000000000,Michoacán,16
6200089270,tomas_macromedidor_descompuesto,2016,143.00000000000000000000,Michoacán,16
6200089270,tomas_macromedidor_descompuesto,2018,140.00000000000000000000,Michoacán,16
6200089270,tomas_macromedidor_descompuesto,2020,153.00000000000000000000,Michoacán,16
6200089270,tomas_macromedidor_descompuesto,2010,47.00000000000000000000,Morelos,17
6200089270,tomas_macromedidor_descompuesto,2012,94.00000000000000000000,Morelos,17
6200089270,tomas_macromedidor_descompuesto,2014,124.00000000000000000000,Morelos,17
6200089270,tomas_macromedidor_descompuesto,2016,54.00000000000000000000,Morelos,17
6200089270,tomas_macromedidor_descompuesto,2018,74.00000000000000000000,Morelos,17
6200089270,tomas_macromedidor_descompuesto,2020,86.00000000000000000000,Morelos,17
6200089270,tomas_macromedidor_descompuesto,2010,30.00000000000000000000,Nayarit,18
6200089270,tomas_macromedidor_descompuesto,2012,32.00000000000000000000,Nayarit,18
6200089270,tomas_macromedidor_descompuesto,2014,50.00000000000000000000,Nayarit,18
6200089270,tomas_macromedidor_descompuesto,2016,47.00000000000000000000,Nayarit,18
6200089270,tomas_macromedidor_descompuesto,2018,51.00000000000000000000,Nayarit,18
6200089270,tomas_macromedidor_descompuesto,2020,53.00000000000000000000,Nayarit,18
6200089270,tomas_macromedidor_descompuesto,2010,1.00000000000000000000,Nuevo León,19
6200089270,tomas_macromedidor_descompuesto,2012,33.00000000000000000000,Nuevo León,19
6200089270,tomas_macromedidor_descompuesto,2014,16.00000000000000000000,Nuevo León,19
6200089270,tomas_macromedidor_descompuesto,2016,22.00000000000000000000,Nuevo León,19
6200089270,tomas_macromedidor_descompuesto,2018,24.00000000000000000000,Nuevo León,19
6200089270,tomas_macromedidor_descompuesto,2020,42.00000000000000000000,Nuevo León,19
6200089270,tomas_macromedidor_descompuesto,2010,64.00000000000000000000,Oaxaca,20
6200089270,tomas_macromedidor_descompuesto,2012,77.00000000000000000000,Oaxaca,20
6200089270,tomas_macromedidor_descompuesto,2014,57.00000000000000000000,Oaxaca,20
6200089270,tomas_macromedidor_descompuesto,2016,120.00000000000000000000,Oaxaca,20
6200089270,tomas_macromedidor_descompuesto,2018,121.00000000000000000000,Oaxaca,20
6200089270,tomas_macromedidor_descompuesto,2020,99.00000000000000000000,Oaxaca,20
6200089270,tomas_macromedidor_descompuesto,2010,44.00000000000000000000,Puebla,21
6200089270,tomas_macromedidor_descompuesto,2012,103.00000000000000000000,Puebla,21
6200089270,tomas_macromedidor_descompuesto,2014,62.00000000000000000000,Puebla,21
6200089270,tomas_macromedidor_descompuesto,2016,50.00000000000000000000,Puebla,21
6200089270,tomas_macromedidor_descompuesto,2018,51.00000000000000000000,Puebla,21
6200089270,tomas_macromedidor_descompuesto,2020,69.00000000000000000000,Puebla,21
6200089270,tomas_macromedidor_descompuesto,2010,12.00000000000000000000,Querétaro,22
6200089270,tomas_macromedidor_descompuesto,2012,12.00000000000000000000,Querétaro,22
6200089270,tomas_macromedidor_descompuesto,2014,17.00000000000000000000,Querétaro,22
6200089270,tomas_macromedidor_descompuesto,2016,1.00000000000000000000,Querétaro,22
6200089270,tomas_macromedidor_descompuesto,2018,0.00000000000000000000,Querétaro,22
6200089270,tomas_macromedidor_descompuesto,2020,1.00000000000000000000,Querétaro,22
6200089270,tomas_macromedidor_descompuesto,2010,60.00000000000000000000,Quintana Roo,23
6200089270,tomas_macromedidor_descompuesto,2012,162.00000000000000000000,Quintana Roo,23
6200089270,tomas_macromedidor_descompuesto,2014,229.00000000000000000000,Quintana Roo,23
6200089270,tomas_macromedidor_descompuesto,2016,104.00000000000000000000,Quintana Roo,23
6200089270,tomas_macromedidor_descompuesto,2018,68.00000000000000000000,Quintana Roo,23
6200089270,tomas_macromedidor_descompuesto,2020,129.00000000000000000000,Quintana Roo,23
6200089270,tomas_macromedidor_descompuesto,2010,41.00000000000000000000,San Luis Potosí,24
6200089270,tomas_macromedidor_descompuesto,2012,19.00000000000000000000,San Luis Potosí,24
6200089270,tomas_macromedidor_descompuesto,2014,30.00000000000000000000,San Luis Potosí,24
6200089270,tomas_macromedidor_descompuesto,2016,23.00000000000000000000,San Luis Potosí,24
6200089270,tomas_macromedidor_descompuesto,2018,75.00000000000000000000,San Luis Potosí,24
6200089270,tomas_macromedidor_descompuesto,2020,52.00000000000000000000,San Luis Potosí,24
6200089270,tomas_macromedidor_descompuesto,2010,71.00000000000000000000,Sinaloa,25
6200089270,tomas_macromedidor_descompuesto,2012,52.00000000000000000000,Sinaloa,25
6200089270,tomas_macromedidor_descompuesto,2014,65.00000000000000000000,Sinaloa,25
